0.01,296.9608547758533
0.02,296.2755426137464
0.03,296.6151409874296
0.04,296.8461691782199
0.05,296.4958604472213
0.06,297.00161363524484
0.07,295.9184903591431
0.08,295.80969222534713
0.09,293.3667968626834
0.1,296.60780770559296
0.12,295.57305266340694
0.13,295.96448158426523
0.14,296.5999425195133
0.15,295.36489580962507
0.16,296.14243699202126
0.17,295.1190775786124
0.18,295.7753728680025
0.19,296.40891967021895
0.2,294.78102080920723
0.21,295.66832264739
0.22,295.49876942175695
0.23,295.06111114838257
0.24,295.698663235746
0.25,295.36314197496
0.26,296.5044628946031
0.27,295.8805991984369
0.28,295.5621612960815
0.29,294.92112307669447
0.3,295.7559376841166
0.31,294.96135940809586
0.32,295.1073157667686
0.33,294.98207840013373
0.34,295.1614480883193
0.35,294.77531536814314
0.36,294.9774173821097
0.37,295.45363670054616
0.38,295.2426030329779
0.39,294.4382536234559
0.4,295.0132690923409
0.41,295.06702189689
0.42,294.70311351392974
0.43,294.9889112108154
0.44,295.17990159505985
0.45,294.6431079226172
0.46,296.8148100427734
0.47,295.89591934603715
0.48,294.44958225726634
0.49,295.2808765351637
0.5,295.0106520918132
0.51,294.331603826983
0.52,295.69101131113683
0.53,294.560206465688
0.54,295.1369575758248
0.55,295.50000576661245
0.56,297.3604458760559
0.57,294.3912784292192
0.58,294.5865450756653
0.59,295.78995689067864
0.6,295.0819704100027
0.61,294.66139228897543
0.62,295.3013235440442
0.63,295.0192227706462
0.64,294.94646361208953
0.65,295.606832220693
0.66,293.35474846095826
0.67,295.56249973505084
0.68,295.34727671127325
0.69,294.99333435332943
0.7,294.0266753068845
0.71,294.510338078917
0.72,293.79193483351645
0.73,294.0880163691542
0.74,294.98180918550617
0.75,294.7739772518412
0.76,294.2278474944497
0.77,295.02633835080854
0.78,294.7441209512515
0.79,294.9363724768838
0.8,294.2932648690834
0.81,294.3314870830347
0.82,295.8299572675288
0.83,294.5293277958106
0.84,295.8131593194288
0.85,295.3166061608462
0.86,295.00181166193437
0.87,294.7740391077856
0.88,295.33064027800566
0.89,295.2554142396016
0.9,294.17809253034284
0.91,294.351120113098
0.92,294.3614934013496
0.93,294.9847913208259
0.94,294.0271201030991
0.95,294.56229585592683
0.96,293.86439859069395
0.97,295.33594183230747
0.98,296.10841973741583
0.99,294.36202542931295
1.0,294.40750390167096
1.01,294.0472335816416
1.02,293.86813723719587
1.03,294.52789677581063
1.04,295.2225878307339
1.05,295.7784740904689
1.06,293.71206426489323
1.07,295.34025720640756
1.08,294.4471115981435
1.09,292.940905496325
1.1,295.25233645054334
1.11,294.866912554496
1.12,293.1739739657024
1.13,294.60480521225224
1.14,294.1328975319582
1.15,293.7898205621303
1.16,294.04284455726145
1.17,295.5832728598506
1.18,294.5298236776889
1.19,293.6996311957509
1.2,293.6350750260787
1.21,293.819219496542
1.22,293.5526129842801
1.23,294.2173755243948
1.24,293.7794813012151
1.25,294.3104702427684
1.26,292.6031849743648
1.27,294.9474081300823
1.28,294.34058695760706
1.29,294.43336693717015
1.3,293.879310144103
1.31,293.43648949042404
1.32,293.8229986202652
1.33,294.48550916118336
1.34,293.09005033886143
1.35,293.4613512462936
1.36,293.95166230493317
1.37,294.0810500795905
1.38,293.99186383336956
1.39,293.2017049448019
1.4,293.8010782209659
1.41,294.45838453803
1.42,294.43546535040053
1.43,294.13508536512484
1.44,294.3291330941774
1.45,292.53654082715093
1.46,294.0928747977658
1.47,292.9530593980552
1.48,293.57458672854204
1.49,295.46554101913256
1.5,294.268907939702
1.51,295.4017080250134
1.52,292.5434108255543
1.53,292.8131120115184
1.54,292.7566751394265
1.55,295.12083192649226
1.56,293.42499862338474
1.57,292.48605553841514
1.58,293.78789970560285
1.59,292.71001598409373
1.6,293.77836413067683
1.61,292.516472307811
1.62,293.98960028025834
1.63,292.5620159918847
1.64,293.31422109967247
1.65,294.0715835379736
1.66,292.5222310739864
1.67,292.86148497366435
1.68,293.81466701895516
1.69,295.4805154001499
1.7,293.3884462099786
1.71,293.6748339538924
1.72,292.0956727092447
1.73,292.5419415016973
1.74,293.9642082185169
