0.01,890.1949742846018
0.02,915.1435520736093
0.03,895.582510709206
0.04,908.7378107128397
0.05,907.6252977683529
0.06,904.5181881563248
0.07,899.2495393698397
0.08,903.259155565376
0.09,894.9850563084245
0.1,903.5545995507034
0.11,906.0011010935928
0.12,897.8952502706837
0.15,898.4718500050627
0.16,908.6442752951489
0.17,894.2527730778459
0.18,909.6318997912279
0.19,895.7913715437159
0.2,908.2410663379627
0.21,910.8957376393699
0.22,899.8070082259092
0.23,897.782792689578
0.24,900.6653205737517
0.25,890.3027818360061
0.26,899.8367551353616
0.27,908.1396419794094
0.28,896.83319636675
0.29,905.5566789418779
0.3,901.4676007176752
0.31,908.0569820298269
0.32,902.4740639903708
0.33,904.2965212810599
0.34,905.9714419047162
0.35000000000000003,900.8393877157896
0.36,910.1666976722453
0.37,902.2564959987786
0.38,896.3402919430572
0.39,902.5422237099416
0.4,898.9239344346262
0.41000000000000003,904.2372146271315
0.42,903.297639094131
0.43,906.3141922578687
0.44,896.3257553629784
0.45,904.1801098551056
0.46,897.2039014583994
0.47000000000000003,893.8770901449298
0.48,899.7589274970686
0.49,901.5614290543755
0.5,903.8154363676487
0.51,902.2038052313638
0.52,904.1198600702254
0.53,912.5892749105328
0.54,913.290659734899
0.55,899.0542016048493
0.56,905.2750766427893
0.5700000000000001,903.0867320785568
0.58,899.2238158112438
0.59,890.3608016156439
0.6,893.5581075776109
0.61,896.4761176913195
0.62,902.7191797396393
0.63,910.4083120825961
0.64,905.5176664972913
0.65,918.5844333600422
0.66,896.7026428349749
0.67,905.0866781241649
0.68,903.1192210495061
0.6900000000000001,895.8684366610698
0.7000000000000001,899.2709230977911
0.71,904.4059814278548
0.72,905.6442198526969
0.73,911.8926409876976
0.74,901.5262666908634
0.75,905.0587488057151
0.76,909.7803552704268
0.77,901.3133919642022
0.78,899.2835581160786
0.79,903.0177242804491
0.8,905.822400337641
0.81,889.1312446890389
0.8200000000000001,909.5548387545246
0.8300000000000001,900.7107978504356
0.84,888.5374490125582
0.85,898.11233774333
0.86,906.126051511777
0.87,906.318046222186
0.88,899.9959641490062
0.89,890.1025188814978
0.9,902.1282592725378
0.91,896.9685104218858
0.92,900.1442457381289
0.93,898.7948768892572
0.9400000000000001,905.996749316716
0.9500000000000001,906.9934794951917
0.96,899.4613713818203
0.97,906.848731277744
0.98,895.2377872836189
0.99,899.8917290010287
1.0,897.1968518551871
1.01,903.1182546820497
1.02,903.7123306721427
1.03,897.3120735449922
1.04,892.0401646821946
1.05,909.9270745878387
1.06,898.3869555784192
1.07,903.9265693397257
1.08,897.0041430682096
1.09,897.8319182839424
1.1,903.5413394664729
1.11,900.3754421054946
1.12,912.0760378787414
1.1300000000000001,901.6902653176135
1.1400000000000001,890.0769163393271
1.1500000000000001,908.2778905339576
1.16,901.1290996280206
1.17,894.5842200453653
1.18,900.0611071129327
1.19,894.6785390754661
1.2,902.35502441926
1.21,895.2823430383601
1.22,913.1592497932351
1.23,902.5819082979714
1.24,904.9931291845689
1.25,902.1639401680366
1.26,899.9025672543391
1.27,905.8740453748355
1.28,899.0469502101037
1.29,895.3753502593646
1.3,904.8511624606476
1.31,900.2725144863444
1.32,895.588560659311
1.33,889.8351208653866
1.34,895.7670463059628
1.35,895.0173112309003
1.36,902.3110310661132
1.37,905.4497885961629
1.3800000000000001,898.1214725052102
1.3900000000000001,907.1137770107403
1.4000000000000001,896.7481734802446
1.41,894.3917544387302
1.42,896.8188459531448
1.43,900.9931649257969
1.44,908.01690853419
1.45,903.8199873989681
1.46,895.4004917470262
1.47,904.8239942822859
1.48,904.1089082287353
1.49,903.318506856569
1.5,896.886893750067
1.51,900.4145276338597
1.52,894.6975871078229
1.53,892.2846336229675
1.54,899.18025556947
1.55,900.9800548807812
1.56,892.2866587390937
1.57,913.0454731481005
1.58,896.7449923609013
1.59,902.3413344135065
1.6,897.1927861757189
1.61,909.1660713022987
1.62,902.7573193487276
1.6300000000000001,903.3128748085984
1.6400000000000001,900.686774005047
1.6500000000000001,904.0785285512491
1.6600000000000001,899.3175125602514
1.67,903.8470898989146
1.68,897.8226998752806
1.69,900.2557014088433
1.7,894.1363700671513
1.71,904.9610878072924
1.72,897.5525885541684
1.73,897.7352372369987
1.74,894.5375500242642
1.75,903.4648446836294
1.76,893.8895750685359
1.77,891.7583338853672
1.78,896.9664557540539
1.79,893.9406360111335
1.8,897.8123250404817
1.81,890.5371930057728
1.82,904.0398344177946
1.83,908.8959589423383
1.84,900.9490809699138
1.85,898.2473885830628
1.86,901.6711177055187
1.87,909.6037014845948
1.8800000000000001,892.9762353379435
1.8900000000000001,905.3618253879716
1.9000000000000001,894.7241525789796
1.9100000000000001,899.5381888245827
1.92,906.5435281496057
1.93,902.9621554824306
1.94,909.40389488224
1.95,896.8802967417782
1.96,901.0088143135451
1.97,897.8804649461905
1.98,899.2385262021071
1.99,894.840726848279
2.0,904.632184027515
2.0100000000000002,903.4169912669669
2.02,897.1014954354812
2.0300000000000002,901.7655303301507
2.04,915.9837614871501
2.05,897.2998845440544
2.06,903.2776852071459
2.07,907.8917235768992
2.08,894.3969235168902
2.09,898.0659510332225
2.1,904.7223596788451
2.11,896.8115119896923
2.12,903.0688336979377
2.13,904.8355082639835
2.14,898.9932460677804
2.15,914.4511532549899
2.16,901.4635810573205
2.17,900.6528632590434
2.18,905.1041187185613
2.19,901.8833106361935
2.2,898.0215655914388
2.21,906.6971261328166
2.22,902.7711450731746
2.23,896.7901819563723
2.24,896.7798860231075
2.25,901.0803417654383
2.2600000000000002,896.8256008763424
2.27,898.7658940841764
2.2800000000000002,907.6863832616759
2.29,913.0742338406859
2.3000000000000003,894.9949571203641
2.31,897.8408677301217
2.32,896.3827537410748
2.33,925.1523056668998
2.34,901.415645694709
2.35,898.724208950005
2.36,907.996329040059
2.37,895.0876295213649
2.38,903.3521735034435
2.39,894.5619809328653
2.4,898.6843817717975
2.41,892.8834023345574
2.42,898.4180807388241
2.43,902.339791563562
2.44,907.8886945849218
2.45,902.8154061666844
2.46,897.8165411231616
2.47,896.5983493394104
2.48,898.8352707266268
2.49,902.2857940252845
2.5,894.1748358841783
2.5100000000000002,899.4327103255024
2.52,895.2901253555382
2.5300000000000002,898.0876004173303
2.54,901.8435629871578
2.5500000000000003,907.0510663799407
2.56,890.0841709370989
2.57,898.2117957203426
2.58,897.0243509938488
2.59,908.2908410636122
2.6,900.9345079289934
2.61,902.4199805675717
2.62,900.7064231634897
2.63,903.9415659265679
2.64,910.0899569638499
2.65,897.8617733427185
2.66,901.815323422699
2.67,889.0644022903432
2.68,907.3586371469884
2.69,899.2610809604191
2.7,899.7881856895848
2.71,903.7710083796966
2.72,903.5863404311267
2.73,896.5115002723272
2.74,894.9136137792764
2.75,902.3725359547634
2.7600000000000002,900.6632127508626
2.77,899.6940666274758
2.7800000000000002,901.7972512279002
2.79,895.1836284349321
2.8000000000000003,897.6404664908629
2.81,891.2876215393408
2.82,899.1839521844959
2.83,909.0518533380407
2.84,900.0603769267731
2.85,887.2643090985081
2.86,900.1958171891198
2.87,895.7242436180725
2.88,890.2705002638825
2.89,898.8601500357148
2.9,894.4133777853783
2.91,894.9651150145633
2.92,901.9278695508431
2.93,902.0516646842513
2.94,898.3030694323492
2.95,903.3919874551193
2.96,900.0495796131554
2.97,901.8272649647571
